Id,SalePrice
2735,137020.44614607043
2736,136746.4779020683
2737,124659.095760268
2738,133721.37838796581
2739,159775.50801268365
2740,138912.17072997766
2741,147534.50676176103
2742,157898.02571300752
2743,161453.62597486406
2744,162296.84772374574
2745,137418.46859886608
2746,138365.90794052137
2747,153396.45935463466
2748,128836.64501173144
2749,129657.25465946092
2750,132468.76696914306
2751,138126.72388511169
2752,196017.33652055712
2753,147813.2759655188
2754,196684.76106542884
2755,133127.21242383047
2756,94577.86640181308
2757,62408.7894777977
2758,90023.52777439269
2759,158026.1417856465
2760,123081.54016847326
2761,148749.76201977656
2762,145609.95588957268
2763,186659.7596361215
2764,155393.3203167108
2765,284754.2588983292
2766,143753.62306473986
2767,90275.43666959593
2768,139454.8554542516
2769,130428.63339876437
2770,142560.2587494959
2771,112246.84553891419
2772,103488.46727896825
2773,164205.19474243806
2774,149448.4027666909
2775,114403.11732874313
2776,140378.4842849017
2777,146197.7547368003
2778,106429.8634807764
2779,126686.96816270711
2780,97376.63513831292
2781,97272.20482976908
2782,100665.34414930473
2783,94826.56334093004
2784,126050.1487162422
2785,138671.68710263047
2786,71688.97265418642
2787,128781.94912932997
2788,73271.10293538886
2789,163569.70558051034
2790,93038.94682389536
2791,118334.92870250711
2792,57203.30726177372
2793,169638.14814599557
2794,93632.401459981
2795,121378.55787143816
2796,97984.19020450466
2797,205392.87791156676
2798,108375.62616453515
2799,118291.77118036879
2800,65649.11594871957
2801,109355.46208342935
2802,130960.12844797122
2803,161925.24832308985
2804,134497.59449152608
2805,104196.769057612
2806,79882.85126431068
2807,162731.83066961067
2808,154352.6221020376
2809,136115.99686029117
2810,131017.88385185947
2811,155932.3192910278
2812,162508.06009518314
2813,151340.17405854436
2814,156188.0974961927
2815,107814.56667362209
2816,251320.3164732515
2817,159434.61540727582
2818,140025.88310728478
2819,172546.64387968948
2820,136181.98072376233
2821,131167.50338469908
2822,206322.5328576538
2823,338737.68766006693
2824,177700.86702838697
2825,154727.78846967794
2826,138272.94879796394
2827,139288.4534630008
2828,206715.68433788218
2829,223917.99685745203
2830,223521.51831619267
2831,180796.06712971954
2832,249022.1608307022
2833,310064.47547639755
2834,210052.4978618013
2835,218710.3756921157
2836,195145.72563612394
2837,156748.90759711075
2838,151858.47967721915
2839,170136.56203994615
2840,207788.5992117699
2841,206060.4407982372
2842,230406.58429777162
2843,151389.74472719026
2844,163117.21311556268
2845,126214.50327489653
2846,211251.85673394374
2847,207959.90037759324
2848,212157.77322402652
2849,200914.72091138226
2850,283866.5239658973
2851,214233.59517317562
2852,232298.96445949515
2853,240861.24609937254
2854,140260.85735710117
2855,202646.29331585308
2856,201299.21692410513
2857,191061.17556748565
2858,203529.1156628068
2859,115747.93247914412
2860,127721.13467143537
2861,126999.91639388427
2862,182948.28026608826
2863,121629.77552404918
2864,224035.29375435237
2865,138697.52993532812
2866,135550.3404066511
2867,101442.67051873711
2868,90515.86256166855
2869,103192.95852372354
2870,120812.6308290841
2871,83323.05317211646
2872,48054.24480420804
2873,102005.63737761119
2874,147830.77337572532
2875,110610.98630210396
2876,167587.8801352624
2877,147672.22150436128
2878,164077.64790381247
2879,136298.8176523348
2880,102449.45529414598
2881,144515.61353984775
2882,180934.57782783543
2883,200199.5694656618
2884,198900.23298843618
2885,194262.37112525158
2886,244097.37541523486
2887,91840.03417775064
2888,142565.64320695496
2889,60561.9913515354
2890,87334.20041740287
2891,141386.5617017139
2892,45153.354361852296
2893,74129.2585193296
2894,57886.71407919316
2895,333396.575815204
2896,284233.1026812293
2897,210921.50047190549
2898,143719.46109832093
2899,206851.49557314208
2900,163306.69907950104
2901,196864.87075587304
2902,194784.72995787975
2903,333727.7161467551
2904,346767.7909041279
2905,90100.28944216977
2906,210455.7975086419
2907,112950.16603183407
2908,133598.85171973318
2909,145392.29423137847
2910,78781.92400155876
2911,77316.03739882485
2912,149922.89591383393
2913,82324.27590365434
2914,77228.82013959132
2915,83407.13566099232
2916,82182.5657061543
2917,169778.1493282105
2918,126507.75032076867
2919,221685.47035101338
